id,displayName,score
player19331,Player 19331,15960
player19332,Player 19332,74607
player19333,Player 19333,12639
player19334,Player 19334,17736
player19335,Player 19335,26522
player19336,Player 19336,55853
player19337,Player 19337,17183
player19338,Player 19338,31674
player19339,Player 19339,83020
player19340,Player 19340,12346
player19341,Player 19341,48846
player19342,Player 19342,1578
player19343,Player 19343,66458
player19344,Player 19344,2253
player19345,Player 19345,498
player19346,Player 19346,25457
player19347,Player 19347,44949
player19348,Player 19348,52031
player19349,Player 19349,78427
player19350,Player 19350,594
player19351,Player 19351,61982
player19352,Player 19352,62880
player19353,Player 19353,41794
player19354,Player 19354,5188
player19355,Player 19355,11369
player19356,Player 19356,62015
player19357,Player 19357,99717
player19358,Player 19358,80014
player19359,Player 19359,81196
player19360,Player 19360,45728
player19361,Player 19361,54460
player19362,Player 19362,9634
player19363,Player 19363,93166
player19364,Player 19364,58741
player19365,Player 19365,5410
player19366,Player 19366,69347
player19367,Player 19367,12210
player19368,Player 19368,8785
player19369,Player 19369,23893
player19370,Player 19370,87657
player19371,Player 19371,4922
player19372,Player 19372,21997
player19373,Player 19373,27440
player19374,Player 19374,88137
player19375,Player 19375,23487
player19376,Player 19376,34715
player19377,Player 19377,34783
player19378,Player 19378,76516
player19379,Player 19379,76501
player19380,Player 19380,50197
player19381,Player 19381,86766
player19382,Player 19382,21353
player19383,Player 19383,17186
player19384,Player 19384,91499
player19385,Player 19385,52770
player19386,Player 19386,71516
player19387,Player 19387,86732
player19388,Player 19388,30675
player19389,Player 19389,31203
player19390,Player 19390,63424
player19391,Player 19391,59316
player19392,Player 19392,77816
player19393,Player 19393,72571
player19394,Player 19394,18548
player19395,Player 19395,75248
player19396,Player 19396,70959
player19397,Player 19397,49571
player19398,Player 19398,95521
player19399,Player 19399,17435
player19400,Player 19400,83087
player19401,Player 19401,3909
player19402,Player 19402,11770
player19403,Player 19403,84752
player19404,Player 19404,79017
player19405,Player 19405,59310
player19406,Player 19406,90481
player19407,Player 19407,67866
player19408,Player 19408,40407
player19409,Player 19409,3853
player19410,Player 19410,11058
player19411,Player 19411,75924
player19412,Player 19412,65217
player19413,Player 19413,86888
player19414,Player 19414,79784
player19415,Player 19415,72018
player19416,Player 19416,27462
player19417,Player 19417,95164
player19418,Player 19418,15971
player19419,Player 19419,2002
player19420,Player 19420,29325
player19421,Player 19421,98964
player19422,Player 19422,9914
player19423,Player 19423,69305
player19424,Player 19424,16182
player19425,Player 19425,47150
player19426,Player 19426,77652
player19427,Player 19427,7504
player19428,Player 19428,306
player19429,Player 19429,87656
player19430,Player 19430,16700
player19431,Player 19431,76973
player19432,Player 19432,54911
player19433,Player 19433,68174
player19434,Player 19434,9218
player19435,Player 19435,60900
player19436,Player 19436,53794
player19437,Player 19437,85171
player19438,Player 19438,95435
player19439,Player 19439,80265
player19440,Player 19440,37773
player19441,Player 19441,85238
player19442,Player 19442,71133
player19443,Player 19443,90521
player19444,Player 19444,49091
player19445,Player 19445,10035
player19446,Player 19446,37542
player19447,Player 19447,97042
player19448,Player 19448,90516
player19449,Player 19449,13958
player19450,Player 19450,19290
player19451,Player 19451,8751
player19452,Player 19452,50772
player19453,Player 19453,38244
player19454,Player 19454,74649
player19455,Player 19455,45365
player19456,Player 19456,55480
player19457,Player 19457,98794
player19458,Player 19458,21297
player19459,Player 19459,42182
player19460,Player 19460,98422
player19461,Player 19461,85547
player19462,Player 19462,87915
player19463,Player 19463,70543
player19464,Player 19464,67387
player19465,Player 19465,5150
player19466,Player 19466,31348
player19467,Player 19467,26387
player19468,Player 19468,20960
player19469,Player 19469,80682
player19470,Player 19470,75
player19471,Player 19471,53873
player19472,Player 19472,72236
player19473,Player 19473,94310
player19474,Player 19474,22835
player19475,Player 19475,29070
player19476,Player 19476,65596
player19477,Player 19477,3199
player19478,Player 19478,39546
player19479,Player 19479,41073
player19480,Player 19480,32743
player19481,Player 19481,37678
player19482,Player 19482,77552
player19483,Player 19483,13514
player19484,Player 19484,24031
player19485,Player 19485,85823
player19486,Player 19486,89207
player19487,Player 19487,46565
player19488,Player 19488,50497
player19489,Player 19489,14662
player19490,Player 19490,61993
player19491,Player 19491,16635
player19492,Player 19492,39167
player19493,Player 19493,89851
player19494,Player 19494,28072
player19495,Player 19495,30214
player19496,Player 19496,65458
player19497,Player 19497,24234
player19498,Player 19498,1228
player19499,Player 19499,65452
player19500,Player 19500,75067
player19501,Player 19501,33920
player19502,Player 19502,4172
player19503,Player 19503,22792
player19504,Player 19504,81234
player19505,Player 19505,29092
player19506,Player 19506,12079
player19507,Player 19507,48213
player19508,Player 19508,19284
player19509,Player 19509,77997
player19510,Player 19510,46535
player19511,Player 19511,99378
player19512,Player 19512,6007
player19513,Player 19513,92474
player19514,Player 19514,37354
player19515,Player 19515,4546
player19516,Player 19516,86971
player19517,Player 19517,23284
player19518,Player 19518,6167
player19519,Player 19519,25091
player19520,Player 19520,57343
player19521,Player 19521,77489
player19522,Player 19522,40465
player19523,Player 19523,44891
player19524,Player 19524,87081
player19525,Player 19525,71030
player19526,Player 19526,74823
player19527,Player 19527,99821
player19528,Player 19528,50719
player19529,Player 19529,61774
player19530,Player 19530,95839
player19531,Player 19531,25014
player19532,Player 19532,77151
player19533,Player 19533,30836
player19534,Player 19534,47038
player19535,Player 19535,10708
player19536,Player 19536,70331
player19537,Player 19537,79796
player19538,Player 19538,82340
player19539,Player 19539,30200
player19540,Player 19540,4501
player19541,Player 19541,99647
player19542,Player 19542,25173
player19543,Player 19543,79452
player19544,Player 19544,87923
player19545,Player 19545,90530
player19546,Player 19546,91072
player19547,Player 19547,4907
player19548,Player 19548,36751
player19549,Player 19549,15979
player19550,Player 19550,98400
player19551,Player 19551,43018
player19552,Player 19552,51080
player19553,Player 19553,69457
player19554,Player 19554,93704
player19555,Player 19555,67919
player19556,Player 19556,70963
player19557,Player 19557,2972
player19558,Player 19558,16472
player19559,Player 19559,32882
player19560,Player 19560,97654
player19561,Player 19561,54123
player19562,Player 19562,69043
player19563,Player 19563,97894
player19564,Player 19564,30898
player19565,Player 19565,44770
player19566,Player 19566,48639
player19567,Player 19567,8361
player19568,Player 19568,56912
player19569,Player 19569,95581
player19570,Player 19570,92601
player19571,Player 19571,44281
player19572,Player 19572,96727
player19573,Player 19573,70378
player19574,Player 19574,85912
player19575,Player 19575,53331
player19576,Player 19576,41459
player19577,Player 19577,39554
player19578,Player 19578,22585
player19579,Player 19579,40541
player19580,Player 19580,61253
player19581,Player 19581,3671
player19582,Player 19582,57812
player19583,Player 19583,65850
player19584,Player 19584,19993
player19585,Player 19585,83802
player19586,Player 19586,82747
player19587,Player 19587,52230
player19588,Player 19588,5579
player19589,Player 19589,37971
player19590,Player 19590,38822
player19591,Player 19591,95063
player19592,Player 19592,50404
player19593,Player 19593,59130
player19594,Player 19594,53087
player19595,Player 19595,36131
player19596,Player 19596,50375
player19597,Player 19597,40740
player19598,Player 19598,74164
player19599,Player 19599,84881
player19600,Player 19600,53475
player19601,Player 19601,30329
player19602,Player 19602,94921
player19603,Player 19603,30509
player19604,Player 19604,48731
player19605,Player 19605,70361
player19606,Player 19606,63663
player19607,Player 19607,25504
player19608,Player 19608,54743
player19609,Player 19609,10658
player19610,Player 19610,61494
player19611,Player 19611,91930
player19612,Player 19612,21801
player19613,Player 19613,35913
player19614,Player 19614,32182
player19615,Player 19615,34092
player19616,Player 19616,86498
player19617,Player 19617,29961
player19618,Player 19618,41288
player19619,Player 19619,56695
player19620,Player 19620,39934
player19621,Player 19621,71112
player19622,Player 19622,94310
player19623,Player 19623,47469
player19624,Player 19624,99785
player19625,Player 19625,69045
player19626,Player 19626,32462
player19627,Player 19627,70916
player19628,Player 19628,64877
player19629,Player 19629,78807
player19630,Player 19630,16345
player19631,Player 19631,66538
player19632,Player 19632,64179
player19633,Player 19633,10319
player19634,Player 19634,81087
player19635,Player 19635,26155
player19636,Player 19636,87198
player19637,Player 19637,55956
player19638,Player 19638,25741
player19639,Player 19639,35332
player19640,Player 19640,17974
player19641,Player 19641,70406
player19642,Player 19642,98770
player19643,Player 19643,76255
player19644,Player 19644,67396
player19645,Player 19645,23851
player19646,Player 19646,45316
player19647,Player 19647,37056
player19648,Player 19648,5478
player19649,Player 19649,12383
player19650,Player 19650,66714
player19651,Player 19651,16209
player19652,Player 19652,27426
player19653,Player 19653,67946
player19654,Player 19654,29760
player19655,Player 19655,18108
player19656,Player 19656,59673
player19657,Player 19657,10284
player19658,Player 19658,23104
player19659,Player 19659,47668
player19660,Player 19660,52145
player19661,Player 19661,93024
player19662,Player 19662,74753
player19663,Player 19663,83148
player19664,Player 19664,33608
player19665,Player 19665,83536
player19666,Player 19666,32699
player19667,Player 19667,25155
player19668,Player 19668,48937
player19669,Player 19669,24263
player19670,Player 19670,32562
player19671,Player 19671,41029
player19672,Player 19672,82031
player19673,Player 19673,15753
player19674,Player 19674,14490
player19675,Player 19675,12399
player19676,Player 19676,45600
player19677,Player 19677,157
player19678,Player 19678,32070
player19679,Player 19679,67519
player19680,Player 19680,34446
player19681,Player 19681,98316
player19682,Player 19682,23036
player19683,Player 19683,90200
player19684,Player 19684,95781
player19685,Player 19685,17559
player19686,Player 19686,16414
player19687,Player 19687,83849
player19688,Player 19688,85907
player19689,Player 19689,22662
player19690,Player 19690,13149
player19691,Player 19691,87334
player19692,Player 19692,38916
player19693,Player 19693,89476
player19694,Player 19694,91656
player19695,Player 19695,26419
player19696,Player 19696,33321
player19697,Player 19697,46417
player19698,Player 19698,13334
player19699,Player 19699,38838
player19700,Player 19700,86790
player19701,Player 19701,92451
player19702,Player 19702,89883
player19703,Player 19703,50767
player19704,Player 19704,33540
player19705,Player 19705,21939
player19706,Player 19706,86943
player19707,Player 19707,88742
player19708,Player 19708,22047
player19709,Player 19709,18494
player19710,Player 19710,68472
